session_id;participant_id;timestamp_utc;player_turn;event_type;attacker_id;object_id;time_start_ms;time_end_ms;value;success;notes;looking_at_card
"4";"unknown";"2026-08-31T12:48:53.0090400Z";"1";"LookedAtObject";"0";"3";0;43.4999806051587;;;;"0"
"4";"unknown";"2026-08-31T12:48:54.2880780Z";"1";"LookedAtObject";"0";"2";44.7725360473356;44.7725360473356;;;;"1"
"4";"unknown";"2026-08-31T12:48:55.3108540Z";"1";"LookedAtObject";"0";"1";44.7725360473356;45.800382348356;;;;"1"
"4";"unknown";"2026-08-31T12:48:55.9134470Z";"1";"LookedAtObject";"0";"2";46.3999302721088;46.3999302721088;;;;"3"
"4";"unknown";"2026-08-31T12:48:56.9489220Z";"1";"LookedAtObject";"0";"3";46.3999302721088;47.4392680342971;;;;"3"
"4";"unknown";"2026-08-31T12:48:57.7047990Z";"1";"LookedAtObject";"0";"2";48.1896406037415;48.1896406037415;;;;"1"
"4";"unknown";"2026-08-31T12:48:58.5073310Z";"1";"LookedAtObject";"0";"1";48.1896406037415;48.9953908942744;;;;"1"
"4";"unknown";"2026-08-31T12:48:59.3442880Z";"1";"LookedAtObject";"0";"2";49.8306722789116;49.8306722789116;;;;"3"
"4";"unknown";"2026-08-31T12:49:00.1693400Z";"1";"LookedAtObject";"0";"3";49.8306722789116;50.6588344954649;;;;"3"
"4";"unknown";"2026-08-31T12:49:00.8294940Z";"1";"LookedAtObject";"0";"2";51.3148182114512;51.3148182114512;;;;"1"
"4";"unknown";"2026-08-31T12:49:01.6321990Z";"1";"LookedAtObject";"0";"1";51.3148182114512;52.1215752196712;;;;"1"
"4";"unknown";"2026-08-31T12:49:02.0789970Z";"1";"LookedAtObject";"0";"2";52.564903125;52.564903125;;;;"3"
"4";"unknown";"2026-08-31T12:49:02.9617610Z";"1";"LookedAtObject";"0";"3";52.564903125;53.4524533730159;;;;"3"
"4";"unknown";"2026-08-31T12:49:03.6056780Z";"1";"LookedAtObject";"0";"2";54.0922095308957;54.0922095308957;;;;"1"
"4";"unknown";"2026-08-31T12:49:03.9796200Z";"1";"LookedAtObject";"0";"1";54.0922095308957;54.4675318027211;;;;"1"
"4";"unknown";"2026-08-31T12:49:04.1457330Z";"1";"LookedAtObject";"0";"2";54.4675318027211;54.6339030683107;;;;"2"
"4";"unknown";"2026-08-31T12:49:51.8885830Z";"1";"LookedAtObject";"0";"3";102.337661104025;102.376926892007;;;;"3"
"4";"unknown";"2026-08-31T12:49:53.1108870Z";"1";"LookedAtObject";"0";"3";103.16910212585;103.600365398243;;;;"3"
"4";"unknown";"2026-08-31T12:49:53.3932280Z";"1";"LookedAtObject";"0";"2";103.88009787415;103.88009787415;;;;"1"
"4";"unknown";"2026-08-31T12:49:53.7376170Z";"1";"LookedAtObject";"0";"1";103.88009787415;104.224404520975;;;;"1"
"4";"unknown";"2026-08-31T12:49:53.9357550Z";"1";"LookedAtObject";"0";"2";104.419648653628;104.419648653628;;;;"3"
"4";"unknown";"2026-08-31T12:49:54.1098870Z";"1";"LookedAtObject";"0";"3";104.419648653628;104.600448781179;;;;"3"
"4";"unknown";"2026-08-31T12:49:54.4287630Z";"1";"LookedAtObject";"0";"3";104.861797867063;104.919811465419;;;;"3"
"4";"unknown";"2026-08-31T12:49:54.4464270Z";"1";"LookedAtObject";"0";"2";104.919811465419;104.934813810941;;;;"2"
"4";"unknown";"2026-08-31T12:51:41.0695620Z";"1";"LookedAtObject";"0";"3";211.481304060374;211.559572718254;;;;"3"
"4";"unknown";"2026-08-31T12:51:42.4429020Z";"1";"LookedAtObject";"0";"3";212.851896123866;212.935061600057;;;;"3"
